Log file open, 02/07/23 05:13:49
[2023.02.06-22.32.56:039][206]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.32.56:039][206]LogWorld: BeginTearingDown for /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.32.56:040][206]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-22.32.56:040][206]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.32.56:044][206]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-22.32.56:048][206]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.32.56:079][206]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.06-22.32.56:080][206]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.06-22.32.56:082][206]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.06-22.32.56:087][206]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.32.56:091][206]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2023.02.06-22.32.56:152][207]LogPlayLevel: Display: Destroying online subsystem :Context_16
[2023.02.06-22.36.48:058][398]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
[2023.02.06-22.36.48:060][398]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/SkywardMuffin/Maps/TutorialMap' took 0.039
[2023.02.06-22.36.48:060][398]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/SkywardMuffin/Blueprints/BP_Cloud] ([2] browsable assets)...
[2023.02.06-22.36.48:069][398]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/SkywardMuffin/Blueprints/BP_Cloud.BP_Cloud]
[2023.02.06-22.36.48:069][398]OBJ SavePackage: Finished generating thumbnails for package [/Game/SkywardMuffin/Blueprints/BP_Cloud]
[2023.02.06-22.36.48:085][398]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/SkywardMuffin/Blueprints/BP_Cloud_Auto2
[2023.02.06-22.36.48:085][398]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/BP_Cloud_Auto2911046BD4B64A6B9CD7397AB310EB5D1.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/Autosaves/Game/SkywardMuffin/Blueprints/BP_Cloud_Auto2.uasset'
[2023.02.06-22.36.48:086][398]OBJ SavePackage: Generating thumbnails for [0] asset(s) in package [/Game/SkywardMuffin/Audio/S_Pop_Cue] ([1] browsable assets)...
[2023.02.06-22.36.48:086][398]OBJ SavePackage: Finished generating thumbnails for package [/Game/SkywardMuffin/Audio/S_Pop_Cue]
[2023.02.06-22.36.48:087][398]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/SkywardMuffin/Audio/S_Pop_Cue_Auto2
[2023.02.06-22.36.48:087][398]LogSavePackage: Moving '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/S_Pop_Cue_Auto291ED7A75445372C6984CDDB9E360D74E.tmp' to '../../../../../../Users/MP-G-0015/Downloads/SkywardMuffinAudioStarter/Saved/Autosaves/Game/SkywardMuffin/Audio/S_Pop_Cue_Auto2.uasset'
[2023.02.06-22.36.48:088][398]LogFileHelpers: Auto-saving content packages took 0.028
[2023.02.06-22.39.18:218][791]BlueprintLog: New page: Compile BP_Cloud
[2023.02.06-22.39.18:279][791]LogUObjectHash: Compacting FUObjectHashTables data took   1.55ms
[2023.02.06-22.39.36:934][525]LogAssetEditorSubsystem: Opening Asset editor for SoundWave /Game/SkywardMuffin/Audio/S_Rain.S_Rain
[2023.02.06-22.41.01:105][738]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-22.41.01:111][738]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-22.41.01:111][738]PIE: New page: PIE session: TutorialMap (Feb 7, 2023, 12:41:01 PM)
[2023.02.06-22.41.01:158][738]LogPlayLevel: Creating play world package: /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.41.01:162][738]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003585s)
[2023.02.06-22.41.01:162][738]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap to /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.003627s)
[2023.02.06-22.41.01:162][738]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.41.01:162][738]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.06-22.41.01:163][738]LogPlayLevel: PIE: World Init took: (0.000891s)
[2023.02.06-22.41.01:209][738]LogUObjectHash: Compacting FUObjectHashTables data took   2.73ms
[2023.02.06-22.41.01:211][738]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.02.06-22.41.01:212][738]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-22.41.01:212][738]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-22.41.01:212][738]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-22.41.01:212][738]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-22.41.01:212][738]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.06-22.41.01:212][738]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-22.41.01:212][738]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.06-22.41.01:212][738]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-22.41.01:213][738]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-22.41.01:213][738]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-22.41.01:213][738]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-22.41.01:216][738]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-22.41.01:557][738]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.06-22.41.01:557][738]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-22.41.01:557][738]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-22.41.01:557][738]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-22.41.01:558][738]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.02.06-22.41.01:558][738]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.02.06-22.41.01:560][738]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.02.06-22.41.01:560][738]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.02.06-22.41.01:560][738]LogInit: FAudioDevice initialized.
[2023.02.06-22.41.01:560][738]LogAudio: Display: Audio Device (ID: 7) registered with world 'TutorialMap'.
[2023.02.06-22.41.01:563][738]LogLoad: Game class is 'GM_Tutorial_C'
[2023.02.06-22.41.01:564][738]LogWorld: Bringing World /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.02.07-05.41.01
[2023.02.06-22.41.01:564][738]LogWorld: Bringing up level for play took: 0.000755
[2023.02.06-22.41.01:566][738]LogOnline: OSS: Created online subsystem instance for: :Context_17
[2023.02.06-22.41.01:571][738]Cmd: ShowFlag.Tonemapper 0
[2023.02.06-22.41.01:571][738]ShowFlag.Tonemapper = "0"
[2023.02.06-22.41.01:571][738]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> LockAlways
[2023.02.06-22.41.01:571][738]LogViewport: Display: Viewport HideCursorDuringCapture Changed, False -> True
[2023.02.06-22.41.01:571][738]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2023.02.06-22.41.01:572][738]PIE: Server logged in
[2023.02.06-22.41.01:572][738]PIE: Play in editor total start time 0.462 seconds.
[2023.02.06-22.41.08:559][490]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.41.08:559][490]LogWorld: BeginTearingDown for /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.41.08:559][490]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-22.41.08:560][490]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.41.08:564][490]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-22.41.08:569][490]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.41.08:605][490]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.06-22.41.08:606][490]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.02.06-22.41.08:608][490]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.02.06-22.41.08:617][490]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.41.08:621][490]LogUObjectHash: Compacting FUObjectHashTables data took   1.99ms
[2023.02.06-22.41.08:695][491]LogPlayLevel: Display: Destroying online subsystem :Context_17
[2023.02.06-22.41.09:310][547]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-22.41.09:316][547]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-22.41.09:316][547]PIE: New page: PIE session: TutorialMap (Feb 7, 2023, 12:41:09 PM)
[2023.02.06-22.41.09:348][547]LogPlayLevel: Creating play world package: /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.41.09:352][547]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003634s)
[2023.02.06-22.41.09:352][547]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap to /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.003680s)
[2023.02.06-22.41.09:352][547]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.41.09:353][547]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.06-22.41.09:353][547]LogPlayLevel: PIE: World Init took: (0.000845s)
[2023.02.06-22.41.09:394][547]LogUObjectHash: Compacting FUObjectHashTables data took   1.62ms
[2023.02.06-22.41.09:395][547]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2023.02.06-22.41.09:395][547]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-22.41.09:395][547]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-22.41.09:395][547]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-22.41.09:395][547]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-22.41.09:395][547]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.06-22.41.09:395][547]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-22.41.09:395][547]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.06-22.41.09:395][547]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-22.41.09:396][547]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-22.41.09:396][547]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-22.41.09:396][547]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-22.41.09:398][547]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-22.41.09:652][547]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.06-22.41.09:652][547]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-22.41.09:653][547]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-22.41.09:653][547]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-22.41.09:654][547]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2023.02.06-22.41.09:654][547]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2023.02.06-22.41.09:655][547]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2023.02.06-22.41.09:655][547]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2023.02.06-22.41.09:655][547]LogInit: FAudioDevice initialized.
[2023.02.06-22.41.09:655][547]LogAudio: Display: Audio Device (ID: 8) registered with world 'TutorialMap'.
[2023.02.06-22.41.09:659][547]LogLoad: Game class is 'GM_Tutorial_C'
[2023.02.06-22.41.09:660][547]LogWorld: Bringing World /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.02.07-05.41.09
[2023.02.06-22.41.09:661][547]LogWorld: Bringing up level for play took: 0.001184
[2023.02.06-22.41.09:663][547]LogOnline: OSS: Created online subsystem instance for: :Context_18
[2023.02.06-22.41.09:668][547]Cmd: ShowFlag.Tonemapper 0
[2023.02.06-22.41.09:668][547]ShowFlag.Tonemapper = "0"
[2023.02.06-22.41.09:669][547]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> LockAlways
[2023.02.06-22.41.09:669][547]LogViewport: Display: Viewport HideCursorDuringCapture Changed, False -> True
[2023.02.06-22.41.09:669][547]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2023.02.06-22.41.09:669][547]PIE: Server logged in
[2023.02.06-22.41.09:670][547]PIE: Play in editor total start time 0.355 seconds.
[2023.02.06-22.41.25:590][253]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.41.25:590][253]LogWorld: BeginTearingDown for /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.41.25:590][253]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-22.41.25:590][253]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.41.25:595][253]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-22.41.25:600][253]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.41.25:640][253]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.41.25:640][253]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.02.06-22.41.25:642][253]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.02.06-22.41.25:654][253]LogUObjectHash: Compacting FUObjectHashTables data took   2.35ms
[2023.02.06-22.41.25:769][254]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2023.02.06-22.42.36:893][505]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-22.42.36:897][505]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-22.42.36:897][505]PIE: New page: PIE session: TutorialMap (Feb 7, 2023, 12:42:36 PM)
[2023.02.06-22.42.36:918][505]LogPlayLevel: Creating play world package: /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.42.36:922][505]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003350s)
[2023.02.06-22.42.36:922][505]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap to /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.003406s)
[2023.02.06-22.42.36:922][505]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.42.36:922][505]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.06-22.42.36:923][505]LogPlayLevel: PIE: World Init took: (0.000911s)
[2023.02.06-22.42.36:955][505]LogUObjectHash: Compacting FUObjectHashTables data took   1.11ms
[2023.02.06-22.42.36:957][505]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2023.02.06-22.42.36:957][505]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-22.42.36:957][505]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-22.42.36:957][505]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-22.42.36:957][505]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-22.42.36:957][505]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.06-22.42.36:957][505]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-22.42.36:957][505]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.06-22.42.36:957][505]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-22.42.36:957][505]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-22.42.36:957][505]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-22.42.36:957][505]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-22.42.36:959][505]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-22.42.37:180][505]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.06-22.42.37:180][505]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-22.42.37:180][505]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-22.42.37:180][505]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-22.42.37:181][505]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=9
[2023.02.06-22.42.37:181][505]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=9
[2023.02.06-22.42.37:183][505]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=9
[2023.02.06-22.42.37:183][505]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=9
[2023.02.06-22.42.37:183][505]LogInit: FAudioDevice initialized.
[2023.02.06-22.42.37:183][505]LogAudio: Display: Audio Device (ID: 9) registered with world 'TutorialMap'.
[2023.02.06-22.42.37:186][505]LogLoad: Game class is 'GM_Tutorial_C'
[2023.02.06-22.42.37:186][505]LogWorld: Bringing World /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 60) at 2023.02.07-05.42.37
[2023.02.06-22.42.37:187][505]LogWorld: Bringing up level for play took: 0.000861
[2023.02.06-22.42.37:189][505]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2023.02.06-22.42.37:194][505]Cmd: ShowFlag.Tonemapper 0
[2023.02.06-22.42.37:194][505]ShowFlag.Tonemapper = "0"
[2023.02.06-22.42.37:194][505]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> LockAlways
[2023.02.06-22.42.37:194][505]LogViewport: Display: Viewport HideCursorDuringCapture Changed, False -> True
[2023.02.06-22.42.37:194][505]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2023.02.06-22.42.37:194][505]PIE: Server logged in
[2023.02.06-22.42.37:195][505]PIE: Play in editor total start time 0.297 seconds.
[2023.02.06-22.42.47:079][ 94]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.42.47:079][ 94]LogWorld: BeginTearingDown for /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.42.47:080][ 94]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-22.42.47:080][ 94]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.42.47:083][ 94]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-22.42.47:088][ 94]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.42.47:126][ 94]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.42.47:126][ 94]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2023.02.06-22.42.47:128][ 94]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2023.02.06-22.42.47:138][ 94]LogUObjectHash: Compacting FUObjectHashTables data took   1.58ms
[2023.02.06-22.42.47:206][ 95]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2023.02.06-22.44.18:162][393]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.06-22.44.18:168][393]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.06-22.44.18:168][393]PIE: New page: PIE session: TutorialMap (Feb 7, 2023, 12:44:18 PM)
[2023.02.06-22.44.18:208][393]LogPlayLevel: Creating play world package: /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.44.18:213][393]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004287s)
[2023.02.06-22.44.18:213][393]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/SkywardMuffin/Maps/TutorialMap.TutorialMap to /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.004338s)
[2023.02.06-22.44.18:213][393]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.06-22.44.18:213][393]LogAIModule: Creating AISystem for world TutorialMap
[2023.02.06-22.44.18:214][393]LogPlayLevel: PIE: World Init took: (0.000936s)
[2023.02.06-22.44.18:265][393]LogUObjectHash: Compacting FUObjectHashTables data took   2.17ms
[2023.02.06-22.44.18:266][393]LogAudio: Display: Creating Audio Device:                 Id: 10, Scope: Unique, Realtime: True
[2023.02.06-22.44.18:266][393]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.06-22.44.18:266][393]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.06-22.44.18:266][393]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.06-22.44.18:267][393]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.06-22.44.18:267][393]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.06-22.44.18:267][393]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.06-22.44.18:267][393]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.06-22.44.18:267][393]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.06-22.44.18:267][393]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.06-22.44.18:267][393]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.06-22.44.18:267][393]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.06-22.44.18:270][393]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.06-22.44.18:537][393]LogAudioMixer: Display: Using Audio Hardware Device Headphones (Realtek(R) Audio)
[2023.02.06-22.44.18:537][393]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.06-22.44.18:537][393]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.06-22.44.18:537][393]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.06-22.44.18:538][393]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=10
[2023.02.06-22.44.18:538][393]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=10
[2023.02.06-22.44.18:540][393]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=10
[2023.02.06-22.44.18:540][393]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=10
[2023.02.06-22.44.18:540][393]LogInit: FAudioDevice initialized.
[2023.02.06-22.44.18:540][393]LogAudio: Display: Audio Device (ID: 10) registered with world 'TutorialMap'.
[2023.02.06-22.44.18:543][393]LogLoad: Game class is 'GM_Tutorial_C'
[2023.02.06-22.44.18:543][393]LogWorld: Bringing World /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 60) at 2023.02.07-05.44.18
[2023.02.06-22.44.18:543][393]LogWorld: Bringing up level for play took: 0.000730
[2023.02.06-22.44.18:545][393]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2023.02.06-22.44.18:550][393]Cmd: ShowFlag.Tonemapper 0
[2023.02.06-22.44.18:550][393]ShowFlag.Tonemapper = "0"
[2023.02.06-22.44.18:550][393]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> LockAlways
[2023.02.06-22.44.18:550][393]LogViewport: Display: Viewport HideCursorDuringCapture Changed, False -> True
[2023.02.06-22.44.18:550][393]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2023.02.06-22.44.18:550][393]PIE: Server logged in
[2023.02.06-22.44.18:551][393]PIE: Play in editor total start time 0.384 seconds.
[2023.02.06-22.44.46:750][ 75]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.44.46:750][ 75]LogWorld: BeginTearingDown for /Game/SkywardMuffin/Maps/UEDPIE_0_TutorialMap
[2023.02.06-22.44.46:750][ 75]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.02.06-22.44.46:751][ 75]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.44.46:758][ 75]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.06-22.44.46:766][ 75]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-22.44.46:828][ 75]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-22.44.46:829][ 75]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.02.06-22.44.46:832][ 75]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.02.06-22.44.46:851][ 75]LogUObjectHash: Compacting FUObjectHashTables data took   3.13ms
[2023.02.06-22.44.46:933][ 76]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2023.02.06-22.46.15:692][949]LogContentBrowser: Deferred new asset file creation: NewSoundClass
[2023.02.06-22.46.15:701][949]LogContentBrowser: Creating deferred item: NewSoundClass
[2023.02.06-22.46.15:714][950]LogContentBrowser: Renaming the item being created (Deferred Item: NewSoundClass).
[2023.02.06-22.46.17:206][ 40]LogContentBrowser: Attempting asset rename: NewSoundClass -> S_Music_Class
[2023.02.06-22.46.17:207][ 40]LogContentBrowser: End creating deferred item NewSoundClass
[2023.02.06-22.46.35:691][490]LogContentBrowser: Deferred new asset file creation: NewSoundClass
[2023.02.06-22.46.35:700][490]LogContentBrowser: Creating deferred item: NewSoundClass
